ASN	NumberofUsers	Country	%ofCountry
49168	3407	UA	0.02
140090	3406	BD	0.02
196815	3406	CZ	0.04
32453	3406	CA	0.01
268789	3405	BR	0.0
268635	3405	BR	0.0
267969	3405	BR	0.0
271008	3405	BR	0.0
14860	3404	US	0.0
266707	3404	AR	0.01
15474	3403	IS	1.0
61823	3402	BR	0.0
198950	3402	AT	0.05
52762	3402	BR	0.0
199075	3401	PL	0.01
44041	3401	RU	0.0
202105	3400	SA	0.02
21564	3400	CA	0.01
47	3400	US	0.0
266193	3399	BR	0.0
37143	3399	TZ	0.11
52925	3399	BR	0.0
138167	3398	MM	0.25
264725	3398	AR	0.01
265455	3396	BR	0.0
268773	3396	BR	0.0
269619	3396	BR	0.0
267019	3396	BR	0.0
266485	3396	BR	0.0
55	3396	US	0.0
269281	3396	BR	0.0
9317	3395	KR	0.01
24931	3394	GB	0.01
203886	3394	KZ	0.03
42136	3393	RU	0.0
266805	3393	PY	0.1
269124	3393	BR	0.0
270279	3393	BR	0.0
263326	3393	BR	0.0
270723	3393	BR	0.0
22632	3392	US	0.0
42431	3392	BG	0.08
268667	3390	BR	0.0
209914	3390	UA	0.02
269123	3390	BR	0.0
267317	3390	BR	0.0
264320	3390	BR	0.0
44572	3389	RU	0.0
41378	3388	US	0.0
269395	3387	BR	0.0
328270	3387	ZA	0.01
49711	3386	BY	0.06
201577	3385	NO	0.06
34086	3385	DE	0.0
23859	3385	AU	0.02
61714	3384	BR	0.0
33044	3383	CA	0.01
30844	3382	CD	0.1
1886	3382	HR	0.11
263389	3381	BR	0.0
270892	3381	BR	0.0
268945	3381	BR	0.0
395609	3381	US	0.0
61233	3381	PL	0.01
267356	3381	BR	0.0
49828	3380	RU	0.0
48670	3380	RU	0.0
4528	3379	HK	0.06
135567	3379	PK	0.01
266938	3378	BR	0.0
52633	3378	BR	0.0
264576	3378	BR	0.0
265211	3378	BR	0.0
13778	3377	US	0.0
3455	3377	US	0.0
48758	3376	RU	0.0
12989	3376	DE	0.0
264272	3375	BR	0.0
267480	3375	BR	0.0
30710	3373	US	0.0
27254	3373	US	0.0
57971	3372	RU	0.0
269293	3372	BR	0.0
267396	3372	BR	0.0
44845	3372	RU	0.0
270938	3372	BR	0.0
51216	3372	UA	0.02
139900	3371	PH	0.01
37992	3370	TH	0.01
32701	3369	US	0.0
268695	3369	BR	0.0
270901	3369	BR	0.0
27348	3369	US	0.0
202353	3369	UA	0.02
264748	3369	AR	0.01
269423	3369	BR	0.0
204086	3368	PL	0.01
198713	3368	PL	0.01
43989	3368	IT	0.01
43066	3367	DE	0.0
209714	3367	TR	0.01
266034	3366	BR	0.0
205044	3365	CZ	0.04
62727	3365	US	0.0
47680	3365	IE	0.09
268368	3363	BR	0.0
262947	3363	BR	0.0
268263	3363	BR	0.0
39611	3363	AL	0.18
264739	3361	AR	0.01
265956	3360	BR	0.0
269091	3360	BR	0.0
41841	3358	PL	0.01
203222	3358	PL	0.01
199048	3357	BG	0.08
270671	3357	BR	0.0
42086	3357	BG	0.08
270646	3357	BR	0.0
202599	3357	ES	0.01
58648	3356	JP	0.0
55385	3356	JP	0.0
15955	3355	LI	9.13
21299	3355	RU	0.0
48877	3355	RU	0.0
268250	3354	BR	0.0
37156	3354	KE	0.01
270639	3354	BR	0.0
267161	3354	BR	0.0
207442	3353	IQ	0.06
197049	3352	PL	0.01
198504	3352	NG	0.0
264483	3351	BR	0.0
263197	3350	AR	0.01
17115	3349	US	0.0
39545	3349	GB	0.01
14072	3349	US	0.0
138456	3349	HK	0.06
42998	3347	RU	0.0
42245	3347	RU	0.0
4670	3346	KR	0.01
160	3345	US	0.0
263570	3345	BR	0.0
30462	3345	US	0.0
58000	3343	RU	0.0
31277	3343	RU	0.0
47218	3343	RU	0.0
263619	3342	BR	0.0
61816	3339	BR	0.0
267073	3339	BR	0.0
49483	3339	RU	0.0
18435	3337	US	0.0
397754	3337	US	0.0
262195	3337	AR	0.01
22612	3337	US	0.0
62181	3337	UA	0.02
3778	3337	US	0.0
267270	3336	BR	0.0
134705	3336	HK	0.06
264079	3336	BR	0.0
44487	3335	UA	0.02
201859	3334	BE	0.03
198718	3334	RU	0.0
51964	3334	BE	0.03
49701	3334	RU	0.0
7016	3334	US	0.0
269648	3333	BR	0.0
328310	3333	TD	0.79
263968	3333	BR	0.0
52589	3333	BR	0.0
132924	3333	IN	0.0
44784	3332	PL	0.01
202969	3331	UA	0.02
15122	3331	CA	0.01
204289	3330	UA	0.02
264956	3330	BR	0.0
29184	3330	RU	0.0
266403	3330	BR	0.0
209791	3330	ES	0.01
266922	3330	BR	0.0
140145	3329	IN	0.0
264867	3327	BR	0.0
31727	3327	GB	0.01
9531	3327	KR	0.01
52877	3327	BR	0.0
138456	3327	GB	0.01
198394	3326	NG	0.0
13335	3326	RU	0.0
59175	3325	IN	0.0
48298	3325	CZ	0.04
198814	3325	CZ	0.04
52694	3324	BR	0.0
52549	3324	BR	0.0
37182	3323	TZ	0.1
134073	3322	TH	0.01
198520	3322	RU	0.0
198036	3322	PL	0.01
35306	3322	PL	0.01
135267	3321	IN	0.0
52821	3321	BR	0.0
134356	3321	MN	0.3
140900	3320	PK	0.01
206092	3319	NL	0.02
62648	3318	US	0.0
269598	3318	BR	0.0
133380	3318	HK	0.06
396507	3318	US	0.0
136318	3318	IN	0.0
268190	3318	BR	0.0
22768	3318	US	0.0
137514	3317	BD	0.01
42039	3316	PL	0.01
264441	3315	BR	0.0
267649	3315	BR	0.0
267476	3315	BR	0.0
19752	3314	CA	0.01
201469	3314	RU	0.0
140242	3314	IN	0.0
15250	3314	US	0.0
265639	3313	AR	0.01
328306	3313	NG	0.0
9277	3313	KR	0.01
4	3312	BR	0.0
268284	3312	BR	0.0
2914	3310	US	0.0
668	3310	US	0.0
57460	3309	UA	0.02
264497	3309	BR	0.0
263545	3309	BR	0.0
137018	3309	BD	0.01
37917	3308	JP	0.0
13882	3306	US	0.0
264944	3306	BR	0.0
198826	3305	RU	0.0
57901	3305	RU	0.0
29672	3305	SE	0.04
57494	3303	FI	0.06
30045	3302	CA	0.01
33346	3302	US	0.0
266351	3300	BR	0.0
267910	3300	AR	0.01
196851	3300	UA	0.02
264771	3300	AR	0.01
24892	3298	LB	0.07
28736	3297	RU	0.0
203724	3297	FR	0.01
268050	3297	BR	0.0
3491	3297	DE	0.0
33835	3297	FR	0.01
138549	3297	BD	0.01
38330	3297	AU	0.02
265343	3297	BR	0.0
196829	3296	UA	0.02
139425	3294	ID	0.01
53597	3294	US	0.0
199020	3293	RU	0.0
197207	3293	RO	0.03
49897	3293	RU	0.0
198438	3293	RU	0.0
205367	3292	AZ	0.05
269876	3292	VE	0.02
266954	3291	BR	0.0
140216	3291	BD	0.01
45424	3291	NP	0.06
269601	3291	BR	0.0
6256	3290	US	0.0
53051	3288	BR	0.0
140711	3287	BD	0.01
55230	3286	US	0.0
22006	3286	US	0.0
266653	3285	AR	0.01
139213	3284	PH	0.01
43909	3284	RU	0.0
199298	3284	CZ	0.03
38584	3283	PK	0.01
269433	3282	BR	0.0
266491	3282	BR	0.0
267912	3282	AR	0.01
10014	3282	JP	0.0
265562	3281	MX	0.01
265045	3279	BR	0.0
47406	3279	IT	0.01
266506	3279	BR	0.0
57594	3277	PL	0.01
268963	3276	BR	0.0
51416	3276	RU	0.0
24658	3276	RU	0.0
267997	3276	BR	0.0
14325	3275	US	0.0
10421	3275	US	0.0
208149	3274	GR	0.05
269136	3273	BR	0.0
138801	3273	IN	0.0
263348	3273	BR	0.0
37192	3273	NG	0.0
44647	3272	SI	0.22
23571	3272	KR	0.01
17870	3272	KR	0.01
58000	3272	UA	0.02
16419	3271	US	0.0
18125	3271	JP	0.0
136558	3270	BD	0.01
265067	3270	BR	0.0
267361	3270	BR	0.0
47752	3269	UZ	0.02
269757	3268	AR	0.01
12365	3268	CA	0.01
62007	3267	IT	0.01
62240	3266	NL	0.02
47949	3266	CZ	0.03
49849	3265	BG	0.08
25145	3265	TR	0.01
26616	3264	BR	0.0
270722	3264	BR	0.0
268902	3264	BR	0.0
48728	3262	DE	0.0
140125	3262	IN	0.0
24157	3262	CA	0.01
267227	3261	BR	0.0
270827	3261	BR	0.0
51590	3260	PL	0.01
42250	3260	CZ	0.03
41829	3259	RU	0.0
44380	3259	RU	0.0
36081	3259	US	0.0
56664	3259	RU	0.0
270661	3258	BR	0.0
270464	3258	BR	0.0
133693	3258	IN	0.0
199451	3257	PL	0.01
135360	3256	SG	0.07
53768	3255	US	0.0
204161	3255	RU	0.0
267833	3255	AR	0.01
266153	3255	BR	0.0
137612	3255	IN	0.0
136743	3255	JP	0.0
29422	3254	FI	0.06
263884	3252	BR	0.0
268680	3252	BR	0.0
264326	3252	BR	0.0
133980	3251	IN	0.0
263635	3249	BR	0.0
268434	3249	BR	0.0
44851	3246	BG	0.08
267064	3246	BR	0.0
36974	3245	EG	0.01
27192	3243	US	0.0
266483	3243	BR	0.0
17279	3243	US	0.0
7955	3243	US	0.0
268924	3243	BR	0.0
45706	3242	ID	0.01
60966	3241	BG	0.08
265510	3240	MX	0.01
268908	3240	BR	0.0
266489	3240	BR	0.0
11740	3239	US	0.0
26259	3239	US	0.0
8030	3239	US	0.0
14726	3239	US	0.0
135449	3239	ID	0.01
4283	3239	US	0.0
45177	3238	AU	0.02
4637	3238	AU	0.02
266740	3237	AR	0.01
38868	3237	MY	0.01
132045	3236	IN	0.0
34551	3236	RO	0.03
4663	3236	KR	0.01
675	3235	US	0.0
48790	3234	PL	0.01
267772	3234	AR	0.01
265497	3234	BR	0.0
266932	3234	BR	0.0
268344	3234	BR	0.0
200602	3234	PL	0.01
267281	3234	BR	0.0
263121	3234	BR	0.0
48504	3233	FR	0.01
37604	3233	BW	0.64
29075	3233	FR	0.01
26244	3232	US	0.0
133192	3232	NZ	0.08
41710	3232	UA	0.02
396141	3232	US	0.0
264791	3231	AR	0.01
263989	3231	BR	0.0
202141	3231	PL	0.01
200678	3231	CZ	0.03
263580	3231	BR	0.0
264919	3231	BR	0.0
203448	3230	GE	0.16
51747	3229	SE	0.03
44320	3229	SE	0.03
138232	3229	IN	0.0
207475	3228	UA	0.02
264904	3228	BR	0.0
8508	3228	PL	0.01
396461	3228	US	0.0
21803	3228	US	0.0
46281	3228	US	0.0
36114	3228	US	0.0
8530	3227	GB	0.01
31798	3227	CA	0.01
197335	3226	RU	0.0
265720	3226	AR	0.01
42489	3226	UA	0.02
269382	3225	BR	0.0
132815	3225	NZ	0.08
268779	3225	BR	0.0
14106	3224	US	0.0
393301	3224	US	0.0
10546	3224	US	0.0
35979	3224	US	0.0
269306	3222	BR	0.0
269211	3222	BR	0.0
5619	3222	NO	0.06
134870	3221	IN	0.0
3356	3220	FR	0.01
61641	3219	BR	0.0
268148	3219	BR	0.0
39702	3219	DE	0.0
196977	3217	UA	0.02
134054	3217	IN	0.0
269762	3216	AR	0.01
29886	3216	US	0.0
46620	3216	US	0.0
21548	3216	CA	0.01
45193	3215	FM	9.65
138249	3214	IN	0.0
135637	3214	BD	0.01
266647	3214	BR	0.0
138665	3214	BD	0.01
207952	3213	RU	0.0
53971	3212	US	0.0
267488	3211	BR	0.0
266070	3211	BR	0.0
200787	3211	UA	0.02
269795	3210	AR	0.01
39488	3209	RU	0.0
63508	3209	ID	0.01
62103	3209	RU	0.0
61429	3208	NL	0.02
266395	3208	BR	0.0
26652	3208	US	0.0
268879	3208	BR	0.0
270612	3208	BR	0.0
41714	3208	IL	0.05
328276	3207	NG	0.0
28761	3207	UA	0.02
50590	3206	BY	0.06
30889	3206	FR	0.01
35196	3205	RU	0.0
198518	3205	PL	0.01
269506	3205	BR	0.0
2818	3205	GB	0.01
32473	3204	CA	0.01
136360	3203	IN	0.0
270889	3202	BR	0.0
269274	3202	BR	0.0
269283	3202	BR	0.0
49052	3201	RO	0.03
51619	3201	PL	0.01
50161	3200	UA	0.02
53352	3200	US	0.0
21666	3200	US	0.0
268010	3199	BR	0.0
24263	3197	JP	0.0
41209	3197	RU	0.0
131911	3197	JP	0.0
269076	3196	BR	0.0
53767	3196	US	0.0
33029	3196	US	0.0
22460	3196	US	0.0
4046	3196	US	0.0
134450	3195	IN	0.0
201565	3194	IT	0.01
50761	3193	RU	0.0
8823	3193	DE	0.0
51892	3193	RU	0.0
267717	3193	CL	0.02
21150	3193	DE	0.0
18886	3192	US	0.0
17231	3192	US	0.0
134715	3191	BT	1.05
61578	3190	BR	0.0
137248	3190	TH	0.01
50811	3189	AE	0.04
55799	3188	HK	0.06
49608	3188	RU	0.0
51756	3188	RU	0.0
270269	3187	BR	0.0
266833	3187	BZ	1.82
61997	3187	UA	0.02
270687	3187	BR	0.0
45382	3187	KR	0.01
45158	3187	AU	0.01
205608	3185	PL	0.01
269039	3184	BR	0.0
48368	3184	RU	0.0
264126	3184	BR	0.0
23263	3184	US	0.0
203597	3184	RU	0.0
61637	3184	BR	0.0
133193	3184	TH	0.01
197618	3183	FR	0.01
35247	3183	CY	0.37
268189	3181	BR	0.0
270263	3181	BR	0.0
201205	3181	BE	0.03
60804	3180	CH	0.04
34869	3180	RU	0.0
35664	3178	RO	0.03
17895	3177	PH	0.01
17166	3177	US	0.0
136345	3177	IN	0.0
396106	3177	US	0.0
49577	3176	RU	0.0
202189	3176	NL	0.02
61101	3176	UA	0.02
52764	3175	BR	0.0
32751	3173	US	0.0
264831	3173	AR	0.01
197293	3173	IT	0.01
18022	3173	BD	0.01
10148	3172	AU	0.01
28236	3172	BR	0.0
44254	3172	RU	0.0
46941	3171	PR	0.1
137443	3171	HK	0.06
14576	3171	NL	0.02
134837	3171	BD	0.01
394233	3170	CA	0.01
265673	3168	AR	0.01
268588	3166	BR	0.0
269394	3166	BR	0.0
49442	3166	CZ	0.03
138731	3165	IN	0.0
267862	3164	DO	0.06
268354	3163	BR	0.0
28891	3163	RU	0.0
268842	3163	BR	0.0
139807	3163	BD	0.01
9562	3163	TH	0.01
44079	3163	RU	0.0
135873	3162	IN	0.0
49571	3162	IQ	0.06
139927	3161	BD	0.01
37520	3161	ZA	0.01
264659	3161	CO	0.01
20452	3161	US	0.0
61827	3160	BR	0.0
56681	3160	HR	0.1
9159	3160	FR	0.01
269154	3160	BR	0.0
267829	3160	AR	0.01
57705	3158	BG	0.08
136258	3158	NO	0.06
267616	3157	BR	0.0
18816	3157	US	0.0
27026	3157	US	0.0
33838	3155	PL	0.01
133043	3155	NZ	0.07
197315	3155	RU	0.0
137123	3154	IN	0.0
138718	3154	IN	0.0
13335	3153	SE	0.03
208815	3153	LB	0.07
8111	3153	CA	0.01
1216	3153	US	0.0
131	3153	US	0.0
396125	3153	CA	0.01
60399	3152	PL	0.01
268550	3151	BR	0.0
27935	3151	AR	0.01
264891	3151	BR	0.0
61833	3151	BR	0.0
52840	3151	BR	0.0
206276	3150	ES	0.01
20884	3149	CZ	0.03
21891	3149	US	0.0
393508	3149	US	0.0
200752	3149	IT	0.01
265965	3148	BR	0.0
267119	3148	BR	0.0
268299	3148	BR	0.0
270730	3148	BR	0.0
264600	3148	BR	0.0
134019	3147	IN	0.0
62059	3147	IE	0.08
25437	3147	RU	0.0
34300	3147	RU	0.0
29487	3147	IE	0.08
14901	3145	US	0.0
270342	3145	BR	0.0
139708	3145	BD	0.01
268904	3145	BR	0.0
207192	3144	KG	0.15
265360	3142	BR	0.0
60552	3142	PL	0.01
34393	3142	PL	0.01
268735	3142	BR	0.0
35369	3142	AT	0.04
6391	3141	CA	0.01
50629	3140	DE	0.0
56595	3139	GB	0.01
61787	3139	BR	0.0
61708	3139	BR	0.0
197716	3139	HR	0.1
267767	3137	PY	0.1
61915	3136	BR	0.0
47635	3134	RU	0.0
47629	3134	RU	0.0
270073	3134	VE	0.02
41813	3134	UA	0.02
13549	3133	US	0.0
269245	3133	BR	0.0
267885	3131	GT	0.07
136065	3131	ID	0.01
263498	3130	BR	0.0
201500	3130	ES	0.01
5547	3130	RU	0.0
41935	3129	FR	0.01
39377	3129	RS	0.07
63981	3129	HK	0.06
9584	3128	HK	0.06
134911	3128	IN	0.0
35758	3128	IL	0.05
31319	3128	IT	0.01
42517	3128	NL	0.02
269020	3127	BR	0.0
46543	3126	US	0.0
14576	3126	US	0.0
268968	3124	BR	0.0
266533	3124	BR	0.0
263869	3124	BR	0.0
206382	3124	RO	0.03
4675	3123	JP	0.0
25808	3122	US	0.0
2705	3122	US	0.0
268002	3121	BR	0.0
269570	3121	BR	0.0
269566	3121	BR	0.0
267214	3121	BR	0.0
197112	3119	HU	0.04
267208	3118	BR	0.0
268481	3118	BR	0.0
269333	3118	BR	0.0
270727	3118	BR	0.0
269486	3118	BR	0.0
61317	3117	IT	0.01
269898	3114	PE	0.02
48302	3113	RU	0.0
327745	3113	ZA	0.01
59477	3112	SK	0.07
50357	3112	RO	0.03
28621	3112	BR	0.0
41497	3111	IT	0.01
46826	3110	US	0.0
59139	3109	ID	0.01
265638	3109	AR	0.01
267025	3109	BR	0.0
394225	3106	US	0.0
270495	3106	BR	0.0
394548	3106	US	0.0
269143	3103	BR	0.0
15318	3101	CA	0.01
21109	3101	RU	0.0
266643	3100	BR	0.0
197217	3100	PL	0.01
269032	3100	BR	0.0
9285	3099	IN	0.0
209438	3099	IQ	0.06
45539	3099	VN	0.01
201792	3099	LB	0.07
203430	3099	UA	0.02
5744	3098	US	0.0
268543	3097	BR	0.0
265706	3095	HN	0.15
265063	3094	BR	0.0
395466	3094	US	0.0
269213	3094	BR	0.0
268206	3094	BR	0.0
61766	3094	BR	0.0
328500	3093	CG	0.75
6882	3093	IT	0.01
17727	3092	ID	0.01
45671	3091	NZ	0.07
266309	3091	BR	0.0
264849	3091	AR	0.01
33901	3090	PL	0.01
328605	3090	SD	0.03
4	3090	PL	0.01
46019	3089	ID	0.01
266947	3088	BR	0.0
51178	3088	RU	0.0
37405	3088	NG	0.0
34612	3086	NL	0.02
59341	3086	BD	0.01
265143	3085	BR	0.0
269590	3085	BR	0.0
36666	3083	CA	0.01
6939	3083	CA	0.01
267721	3083	AR	0.01
270382	3082	BR	0.0
139771	3082	BD	0.01
7381	3082	US	0.0
267526	3082	BR	0.0
12453	3080	AT	0.04
394998	3079	US	0.0
269449	3079	BR	0.0
266404	3079	BR	0.0
133827	3078	ID	0.01
196749	3078	IT	0.01
25252	3077	SE	0.03
270009	3077	EC	0.04
213348	3076	RU	0.0
267176	3076	BR	0.0
265401	3076	BR	0.0
136908	3076	NP	0.06
265488	3076	BR	0.0
12005	3075	US	0.0
13107	3075	UA	0.02
267699	3074	EC	0.04
209061	3074	HU	0.04
35491	3074	PL	0.01
267938	3073	BR	0.0
134290	3073	IN	0.0
135690	3073	IN	0.0
34978	3072	IT	0.01
4249	3071	US	0.0
265549	3071	MX	0.01
15830	3071	DE	0.0
39716	3070	PL	0.01
205957	3070	UA	0.02
265350	3070	BR	0.0
265296	3070	BR	0.0
136700	3069	IN	0.0
265877	3067	AR	0.01
43328	3067	RU	0.0
46032	3067	ID	0.01
327829	3067	CG	0.74
2900	3067	US	0.0
264879	3067	BR	0.0
37634	3066	ZA	0.01
2735	3066	CA	0.01
22684	3066	CA	0.01
265136	3064	BR	0.0
46450	3063	US	0.0
52397	3063	AR	0.01
59527	3063	KG	0.14
24093	3063	AU	0.01
63957	3062	BD	0.01
59155	3062	ID	0.01
36692	3062	DE	0.0
270606	3061	BR	0.0
265124	3061	BR	0.0
265357	3061	BR	0.0
37684	3061	KE	0.01
12880	3059	IR	0.01
398107	3059	US	0.0
7560	3059	KR	0.01
269742	3059	CO	0.01
269453	3058	BR	0.0
267046	3058	BR	0.0
262560	3058	BR	0.0
197734	3057	PL	0.01
200939	3056	AE	0.03
265199	3055	BR	0.0
34447	3055	LB	0.07
264736	3055	AR	0.01
51430	3055	BG	0.07
17559	3055	AU	0.01
203104	3055	RU	0.0
24875	3055	AU	0.01
42676	3055	RU	0.0
54139	3055	CA	0.01
29046	3053	KZ	0.03
15844	3053	DE	0.0
264885	3052	BR	0.0
203183	3051	ES	0.01
45573	3050	IN	0.0
37126	3050	TZ	0.1
41467	3050	UA	0.02
268468	3049	BR	0.0
14237	3047	US	0.0
23546	3047	US	0.0
268343	3046	BR	0.0
52709	3046	BR	0.0
266051	3046	BR	0.0
266966	3046	BR	0.0
270714	3046	BR	0.0
264894	3046	BR	0.0
21221	3044	NL	0.02
267979	3043	BR	0.0
266182	3043	BR	0.0
265963	3043	BR	0.0
137854	3043	NP	0.06
209575	3042	RU	0.0
39042	3042	RU	0.0
264068	3040	BR	0.0
268371	3040	BR	0.0
269156	3040	BR	0.0
35656	3040	JO	0.07
61345	3040	CY	0.35
4983	3040	IE	0.08
394356	3039	US	0.0
42844	3039	BG	0.07
19247	3039	US	0.0
202375	3038	ES	0.01
207676	3038	RU	0.0
8220	3038	NL	0.02
26546	3037	CA	0.01
267511	3037	BR	0.0
21887	3037	CA	0.01
268411	3037	BR	0.0
264490	3037	BR	0.0
263732	3036	PY	0.09
62129	3036	IE	0.08
264743	3035	AR	0.01
267571	3034	BR	0.0
54574	3034	HK	0.05
60558	3033	NL	0.02
267782	3032	AR	0.01
263742	3032	AR	0.01
42719	3031	UA	0.02
269419	3031	BR	0.0
59782	3031	PL	0.01
262679	3031	BR	0.0
266339	3031	BR	0.0
136783	3029	MM	0.22
59151	3029	ID	0.01
328196	3029	LR	0.71
270700	3028	BR	0.0
270522	3028	BR	0.0
208791	3028	UA	0.02
131928	3027	JP	0.0
12730	3026	RU	0.0
264795	3026	AR	0.01
269912	3026	AR	0.01
7557	3026	KR	0.01
270285	3025	BR	0.0
38923	3025	PL	0.01
199057	3025	PL	0.01
59763	3022	BG	0.07
263866	3022	BR	0.0
9002	3021	RU	0.0
48462	3021	RU	0.0
4546	3020	US	0.0
37094	3020	US	0.0
59531	3020	UA	0.02
267908	3019	CL	0.02
270393	3019	BR	0.0
207499	3017	RU	0.0
46979	3016	US	0.0
12122	3016	US	0.0
264938	3016	BR	0.0
55322	3016	VN	0.01
57679	3015	UA	0.02
262757	3013	BR	0.0
264043	3013	BR	0.0
265437	3013	BR	0.0
136600	3012	US	0.0
265679	3011	AR	0.01
6674	3011	GR	0.04
268462	3010	BR	0.0
52753	3010	BR	0.0
270532	3010	BR	0.0
137270	3009	BD	0.01
32694	3008	US	0.0
54006	3008	US	0.0
31851	3008	CA	0.01
269620	3007	BR	0.0
268610	3007	BR	0.0
268130	3007	BR	0.0
206804	3007	CH	0.04
268717	3007	BR	0.0
55380	3006	JP	0.0
50712	3005	RU	0.0
47442	3004	KW	0.09
263551	3004	BR	0.0
269488	3004	BR	0.0
267447	3004	BR	0.0
44444	3004	AU	0.01
270831	3004	BR	0.0
137585	3003	BD	0.01
265744	3002	AR	0.01
56141	3002	VN	0.01
57184	3001	BY	0.05
263854	3001	BR	0.0
204948	3001	SK	0.07
269103	3001	BR	0.0
5495	3001	RU	0.0
52803	3001	BR	0.0
59353	3001	BD	0.01
25403	3000	UA	0.02
39464	3000	RO	0.03
268353	2998	BR	0.0
264493	2998	BR	0.0
199338	2998	PL	0.01
268848	2998	BR	0.0
264942	2998	BR	0.0
37429	2997	BI	1.74
28698	2997	ZM	0.09
20371	2997	CA	0.01
63983	2997	AU	0.01
263902	2995	BR	0.0
267609	2995	BR	0.0
264289	2995	BR	0.0
41557	2993	AT	0.04
262454	2992	BR	0.0
210104	2992	PL	0.01
269632	2992	BR	0.0
267556	2992	BR	0.0
267386	2992	BR	0.0
268365	2992	BR	0.0
22781	2992	US	0.0
139924	2991	BD	0.01
135721	2991	IN	0.0
270438	2989	BR	0.0
263497	2989	BR	0.0
266251	2989	BR	0.0
136784	2989	AU	0.01
268656	2989	BR	0.0
15084	2988	US	0.0
777	2987	FR	0.01
137113	2987	IN	0.0
25174	2986	UA	0.02
393809	2984	US	0.0
62674	2984	US	0.0
30852	2984	RU	0.0
34180	2984	RU	0.0
134824	2983	BD	0.01
137996	2983	PH	0.01
265173	2983	BR	0.0
268280	2983	BR	0.0
200076	2981	HU	0.04
20836	2981	IT	0.01
16612	2980	US	0.0
19817	2980	US	0.0
268298	2980	BR	0.0
4637	2980	JP	0.0
37087	2980	GH	0.04
12739	2980	RU	0.0
202686	2979	ES	0.01
206092	2978	HK	0.05
7979	2978	LU	0.53
40772	2977	US	0.0
270329	2977	BR	0.0
57172	2976	BE	0.03
131385	2976	VN	0.01
263216	2975	DO	0.05
62393	2975	PL	0.01
48545	2975	DE	0.0
29515	2975	DE	0.0
206737	2975	IT	0.01
44383	2975	UA	0.02
56932	2975	UA	0.02
269280	2974	BR	0.0
264078	2974	BR	0.0
31914	2974	CA	0.01
262294	2974	BR	0.0
263385	2974	BR	0.0
269375	2974	BR	0.0
53813	2974	TW	0.02
4711	2974	JP	0.0
26975	2973	US	0.0
11757	2973	US	0.0
34312	2972	UA	0.02
39550	2972	GB	0.0
197831	2971	RU	0.0
269315	2971	BR	0.0
263060	2971	BR	0.0
132031	2970	NZ	0.07
37503	2970	GM	0.79
17808	2970	NZ	0.07
139524	2969	IN	0.0
36086	2969	US	0.0
10273	2969	US	0.0
135716	2969	IN	0.0
270652	2968	BR	0.0
11342	2968	CA	0.01
263666	2968	BR	0.0
267935	2968	BR	0.0
269746	2967	CO	0.01
396990	2965	US	0.0
269668	2965	BR	0.0
265757	2964	CL	0.02
30953	2963	RU	0.0
53071	2962	BR	0.0
18534	2962	CA	0.01
397298	2961	US	0.0
46692	2961	US	0.0
8983	2960	FI	0.06
267536	2959	BR	0.0
271181	2959	BR	0.0
37225	2959	ZA	0.01
3300	2959	ZA	0.01
60146	2958	TR	0.01
7155	2957	MX	0.0
33662	2957	US	0.0
44712	2956	CZ	0.03
20552	2956	PL	0.01
137210	2956	NP	0.06
269263	2956	BR	0.0
16066	2955	UA	0.02
49170	2955	RU	0.0
29196	2955	RU	0.0
137165	2954	IN	0.0
201290	2954	NL	0.02
268228	2953	BR	0.0
28234	2953	BR	0.0
11995	2953	US	0.0
7573	2953	AU	0.01
57140	2952	ES	0.01
269634	2950	BR	0.0
45574	2950	IN	0.0
269058	2950	BR	0.0
203028	2949	PL	0.01
104	2949	US	0.0
42490	2949	PL	0.01
48918	2948	DE	0.0
61116	2948	UA	0.02
24521	2948	ID	0.01
8867	2947	IL	0.05
268176	2947	BR	0.0
61824	2947	BR	0.0
327909	2947	ZA	0.01
52009	2946	PL	0.01
39878	2946	AT	0.04
21826	2945	US	0.0
34697	2945	GB	0.0
265220	2944	BR	0.0
266019	2944	BR	0.0
133235	2943	IN	0.0
41134	2942	RU	0.0
270637	2941	BR	0.0
264125	2941	BR	0.0
264443	2941	BR	0.0
264092	2941	BR	0.0
135419	2939	TH	0.01
53164	2938	BR	0.0
269140	2938	BR	0.0
43848	2938	AT	0.04
267256	2938	BR	0.0
48960	2938	CZ	0.03
267339	2938	BR	0.0
64433	2938	RU	0.0
131938	2937	JP	0.0
46093	2937	US	0.0
26785	2937	US	0.0
61437	2936	BG	0.07
196640	2936	IE	0.07
264402	2935	BR	0.0
269316	2935	BR	0.0
133014	2934	MY	0.01
201367	2933	IT	0.01
396139	2933	US	0.0
34688	2933	PL	0.01
61639	2932	BR	0.0
43203	2932	CZ	0.03
265692	2931	AR	0.01
1342	2931	FI	0.06
59273	2931	ID	0.01
31359	2930	RU	0.0
131303	2930	PH	0.01
269337	2929	BR	0.0
269475	2929	BR	0.0
267184	2929	BR	0.0
201321	2928	EE	0.25
265903	2926	BR	0.0
50887	2926	RO	0.03
243	2926	US	0.0
25341	2925	RU	0.0
62429	2925	RU	0.0
58376	2924	ID	0.01
38532	2924	SG	0.06
50155	2924	BY	0.05
135702	2924	IN	0.0
268361	2923	BR	0.0
270387	2923	BR	0.0
199005	2923	PL	0.01
263973	2923	BR	0.0
